Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Year Avg,Good Name,Good Unit,Source,Price Unit
1975,,,,,,,,,,,,,0.79,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527,dollar
1974,,,,,,,,,,,,,0.78,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527,dollar
1973,,,,,,,,,,,,,0.65,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527,dollar
1972,,,,,,,,,,,,,0.6,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527,dollar
1971,,,,,,,,,,,,,0.59,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527,dollar
1970,,,,,,,,,,,,,0.66,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1969,,,,,,,,,,,,,0.63,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1968,,,,,,,,,,,,,0.61,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1967,,,,,,,,,,,,,0.57,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1966,,,,,,,,,,,,,0.56,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1965,,,,,,,,,,,,,0.53,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1964,,,,,,,,,,,,,0.53,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1963,,,,,,,,,,,,,0.52,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1962,,,,,,,,,,,,,0.52,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1961,,,,,,,,,,,,,0.52,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1960,,,,,,,,,,,,,0.52,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1959,,,,,,,,,,,,,0.51,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1958,,,,,,,,,,,,,0.51,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1957,,,,,,,,,,,,,0.5,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1956,,,,,,,,,,,,,0.48,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1955,,,,,,,,,,,,,0.46,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1954,,,,,,,,,,,,,0.46,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1953,,,,,,,,,,,,,0.47,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1952,,,,,,,,,,,,,0.48,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1951,,,,,,,,,,,,,0.46,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1950,,,,,,,,,,,,,0.41,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1949,,,,,,,,,,,,,0.42,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1948,,,,,,,,,,,,,0.44,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1947,,,,,,,,,,,,,0.39,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1946,,,,,,,,,,,,,0.35,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1945,,,,,,,,,,,,,0.31,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1944,,,,,,,,,,,,,0.31,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1943,,,,,,,,,,,,,0.31,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1942,,,,,,,,,,,,,0.3,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1941,,,,,,,,,,,,,0.27,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1940,,,,,,,,,,,,,0.26,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1939,,,,,,,,,,,,,0.24,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1938,,,,,,,,,,,,,0.25,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1937,,,,,,,,,,,,,0.25,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1936,,,,,,,,,,,,,0.24,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1935,,,,,,,,,,,,,0.23,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1934,,,,,,,,,,,,,0.22,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1933,,,,,,,,,,,,,0.21,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1932,,,,,,,,,,,,,0.21,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1931,,,,,,,,,,,,,0.25,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1930,,,,,,,,,,,,,0.28,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1929,,,,,,,,,,,,,0.29,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1928,,,,,,,,,,,,,0.28,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1927,,,,,,,,,,,,,0.28,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1926,,,,,,,,,,,,,0.28,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1925,,,,,,,,,,,,,0.28,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1924,,,,,,,,,,,,,0.27,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1923,,,,,,,,,,,,,0.28,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1922,,,,,,,,,,,,,0.26,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1921,,,,,,,,,,,,,0.29,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1920,,,,,,,,,,,,,0.33,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1919,,,,,,,,,,,,,0.31,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1918,,,,,,,,,,,,,0.28,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1917,,,,,,,,,,,,,0.22,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1916,,,,,,,,,,,,,0.18,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1915,,,,,,,,,,,,,0.18,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1914,,,,,,,,,,,,,0.18,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1913,,,,,,,,,,,,,0.18,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1912,,,,,,,,,,,,,0.17,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1911,,,,,,,,,,,,,0.17,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1910,,,,,,,,,,,,,0.17,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1909,,,,,,,,,,,,,0.16,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1908,,,,,,,,,,,,,0.16,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1907,,,,,,,,,,,,,0.16,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1906,,,,,,,,,,,,,0.15,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1905,,,,,,,,,,,,,0.14,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1904,,,,,,,,,,,,,0.14,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1903,,,,,,,,,,,,,0.14,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1902,,,,,,,,,,,,,0.14,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1901,,,,,,,,,,,,,0.14,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1900,,,,,,,,,,,,,0.14,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1899,,,,,,,,,,,,,0.13,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1898,,,,,,,,,,,,,0.13,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1897,,,,,,,,,,,,,0.13,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1896,,,,,,,,,,,,,0.14,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1895,,,,,,,,,,,,,0.14,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1894,,,,,,,,,,,,,0.14,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1893,,,,,,,,,,,,,0.14,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1892,,,,,,,,,,,,,0.14,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1891,,,,,,,,,,,,,0.14,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
1890,,,,,,,,,,,,,0.14,milk,1/2 gal,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233,dollar
